Rxn name,Rxn description,Formula,Gene-reaction association,Genes,Subsystem,Reversible,LB,UB,Objective
RHA80tex,R 3 Hydroxy acid transport diffusion C80 extracellular to periplasm ,R_3hocta[p]  <=> R_3hocta[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHA80tpp,R 3 Hydroxy acid transport diffusion C80 periplasm ,R_3hocta[p]  <=> R_3hocta[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHA90tex,R 3 Hydroxy acid transport diffusion C90 extracellular to periplasm ,R_3hnonaa[p]  <=> R_3hnonaa[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHA90tpp,R 3 Hydroxy acid transport diffusion C90 periplasm ,R_3hnonaa[p]  <=> R_3hnonaa[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHACOAE100,R hydroxy acyl CoA thioesterase C100 ,R_3hdcoa[c] + h2o[c]  -> R_3hdcaa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE120,R hydroxy acyl CoA thioesterase C120 ,R_3hddcoa[c] + h2o[c]  -> R_3hdda[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE121,R hydroxy acyl CoA thioesterase C121 ,R_3hcddec5ecoa[c] + h2o[c]  -> R_3hdd5ea[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE121d6,R hydroxy acyl CoA thioesterase C121d6 ,R_3hdd6coa[c] + h2o[c]  -> R_3hdd6e[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE140,R hydroxy acyl CoA thioesterase C140 ,R_3hmrscoa[c] + h2o[c]  -> R_3httdca[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE141,R hydroxy acyl CoA thioesterase C141 ,R_3hcmrs7ecoa[c] + h2o[c]  -> R_3hcmrs7e[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE141d5,R hydroxy acyl CoA thioesterase C141 ,R_3htd5coa[c] + h2o[c]  -> R_3htd5e[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE142,R hydroxy acyl CoA thioesterase C142 ,R_3htd58coa[c] + h2o[c]  -> R_3htd58e[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE160,R hydroxy acyl CoA thioesterase C160 ,R_3hhdcoa[c] + h2o[c]  -> R_3hhdca[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE40,R hydroxy acyl CoA thioesterase C40 ,3hbcoa_R[c] + h2o[c]  -> bhb[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE50,R hydroxy acyl CoA thioesterase C50 ,R_3hptcoa[c] + h2o[c]  -> R_3hpt[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE60,R hydroxy acyl CoA thioesterase C60 ,R_3hhcoa[c] + h2o[c]  -> R_3hhxa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE70,R hydroxy acyl CoA thioesterase C70 ,R_3hhpcoa[c] + h2o[c]  -> R_3hhpa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE80,R hydroxy acyl CoA thioesterase C80 ,R_3hocoa[c] + h2o[c]  -> R_3hocta[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAE90,R hydroxy acyl CoA thioesterase C90 ,R_3hnonacoa[c] + h2o[c]  -> R_3hnonaa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP100,R hydroxy phenyl acyl CoA thioesterase Phenyl C100 ,R_3hpdecacoa[c] + h2o[c]  -> R_3hpdeca[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP101,R hydroxy phenyl acyl CoA thioesterase C101 ,R3hdec4coa[c] + h2o[c]  -> R3hdec4e[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP40,R hydroxy phenyl acyl CoA thioesterase Phenyl C40 ,R_3hpbcoa[c] + h2o[c]  -> R_3hpba[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP50,R hydroxy phenyl acyl CoA thioesterase Phenyl C50 ,R_3hpptcoa[c] + h2o[c]  -> R_3hppta[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP60,R hydroxy phenyl acyl CoA thioesterase Phenyl C60 ,R_3hphxacoa[c] + h2o[c]  -> R_3hphxa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP70,R hydroxy phenyl acyl CoA thioesterase Phenyl C70 ,R_3hphpcoa[c] + h2o[c]  -> R_3hphpa[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP80,R hydroxy phenyl acyl CoA thioesterase Phenyl C80 ,R_3hpoctacoa[c] + h2o[c]  -> R_3hpocta[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAEP90,R hydroxy phenyl acyl CoA thioesterase Phenyl C90 ,R_3hpnonacoa[c] + h2o[c]  -> R_3hpnona[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAET40,R hydroxy acetylthio acyl CoA thioesterase Acetylthio C40 ,R_3h4atbcoa[c] + h2o[c]  -> R_3h4atba[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAET60,R hydroxy acetylthio acyl CoA thioesterase Acetylthio C60 ,R_3h6athcoa[c] + h2o[c]  -> R_3h6atha[c] + coa[c] + h[c] ,PP_4762,PP_4762,PHAs Metabolism,0,0,1000,0
RHACOAR100, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3odcoa[c] + h[c] + nadph[c]  <=> R_3hdcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR101, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3odec4coa[c] + h[c] + nadph[c]  <=> R3hdec4coa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR120, R Hydroxyacyl CoANADP oxidoreductase,3oddcoa[c] + h[c] + nadph[c]  <=> R_3hddcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR121d5, R Hydroxyacyl CoANADP oxidoreductase,3oddccoa[c] + h[c] + nadph[c]  <=> R_3hcddec5ecoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR121d6, R Hydroxyacyl CoANADP oxidoreductase,3odd6coa[c] + h[c] + nadph[c]  <=> R_3hdd6coa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR140, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3otdcoa[c] + h[c] + nadph[c]  <=> R_3hmrscoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR141d5, R Hydroxyacyl CoANADP oxidoreductase,3odd5coa[c] + h[c] + nadph[c]  <=> R_3htd5coa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR141d7, R Hydroxyacyl CoANADP oxidoreductase,3otdccoa[c] + h[c] + nadph[c]  <=> R_3hcmrs7ecoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR142, R Hydroxyacyl CoANADP oxidoreductase,3ohd58coa[c] + h[c] + nadph[c]  <=> R_3htd58coa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR60, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3ohcoa[c] + h[c] + nadph[c]  <=> R_3hhcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR70, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3ohpcoa[c] + h[c] + nadph[c]  <=> R_3hhpcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR80, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3oocoa[c] + h[c] + nadph[c]  <=> R_3hocoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOAR90, 3R 3 Hydroxyacyl CoANADP oxidoreductase,3ononacoa[c] + h[c] + nadph[c]  <=> R_3hnonacoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP100, R Hydroxyacyl CoANADP oxidoreductase,3opdecacoa[c] + h[c] + nadph[c]  <=> R_3hpdecacoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP40, R Hydroxyacyl CoANADP oxidoreductase,3opbcoa[c] + h[c] + nadph[c]  <=> R_3hpbcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP50, R Hydroxyacyl CoANADP oxidoreductase,3opptcoa[c] + h[c] + nadph[c]  <=> R_3hpptcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP60, R Hydroxyacyl CoANADP oxidoreductase,3ophxacoa[c] + h[c] + nadph[c]  <=> R_3hphxacoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP70, R Hydroxyacyl CoANADP oxidoreductase,3ophpcoa[c] + h[c] + nadph[c]  <=> R_3hphpcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP80, R Hydroxyacyl CoANADP oxidoreductase,3opoctacoa[c] + h[c] + nadph[c]  <=> R_3hpoctacoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOARP90, R Hydroxyacyl CoANADP oxidoreductase,3opnonacoa[c] + h[c] + nadph[c]  <=> R_3hpnonacoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHACOART60, R Hydroxyacyl CoANADP oxidoreductase,3o6athcoa[c] + h[c] + nadph[c]  <=> R_3h6athcoa[c] + nadp[c] ,PP_1914,PP_1914,PHAs Metabolism,1,-1000,1000,0
RHAP100tex,R 3 Hydroxyphenyl acid transport diffusion C100 extracellularperiplasm ,R_3hpdeca[p]  <=> R_3hpdeca[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP100tpp,R 3 Hydroxyphenyl acid transport diffusion C100 periplasm ,R_3hpdeca[p]  <=> R_3hpdeca[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP40tex,R 3 Hydroxyphenyl acid transport diffusion C40 extracellularperiplasm ,R_3hpba[p]  <=> R_3hpba[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP40tpp,R 3 Hydroxyphenyl acid transport diffusion C40 periplasm ,R_3hpba[p]  <=> R_3hpba[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP50tex,R 3 Hydroxyphenyl acid transport diffusion C50 extracellularperiplasm ,R_3hppta[p]  <=> R_3hppta[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP50tpp,R 3 Hydroxyphenyl acid transport diffusion C50 periplasm ,R_3hppta[p]  <=> R_3hppta[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP60tex,R 3 Hydroxyphenyl acid transport diffusion C60 extracellularperiplasm ,R_3hphxa[p]  <=> R_3hphxa[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP60tpp,R 3 Hydroxyphenyl acid transport diffusion C60 periplasm ,R_3hphxa[p]  <=> R_3hphxa[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP70tex,R 3 Hydroxyphenyl acid transport diffusion C70 extracellularperiplasm ,R_3hphpa[p]  <=> R_3hphpa[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP70tpp,R 3 Hydroxyphenyl acid transport diffusion C70 periplasm ,R_3hphpa[p]  <=> R_3hphpa[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP80tex,R 3 Hydroxyphenyl acid transport diffusion C80 extracellularperiplasm ,R_3hpocta[p]  <=> R_3hpocta[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP80tpp,R 3 Hydroxyphenyl acid transport diffusion C80 periplasm ,R_3hpocta[p]  <=> R_3hpocta[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAP90tex,R 3 Hydroxyphenyl acid transport diffusion C90 extracellularperiplasm ,R_3hpnona[p]  <=> R_3hpnona[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAP90tpp,R 3 Hydroxyphenyl acid transport diffusion C90 periplasm ,R_3hpnona[p]  <=> R_3hpnona[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAT40tex,R 3 Hydroxyacetylthio acid transport diffusion C40 extracellularperiplasm ,R_3h4atba[p]  <=> R_3h4atba[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAT40tpp,R 3 Hydroxyacetylthio acid transport diffusion C40 periplasm ,R_3h4atba[p]  <=> R_3h4atba[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHAT60tex,R 3 Hydroxyacetylthio acid transport diffusion C60 extracellularperiplasm ,R_3h6atha[p]  <=> R_3h6atha[e] ,,,Transport Outer Membrane,1,-1000,1000,0
RHAT60tpp,R 3 Hydroxyacetylthio acid transport diffusion C60 periplasm ,R_3h6atha[p]  <=> R_3h6atha[c] ,,,Transport Inner Membrane,1,-1000,1000,0
RHMNT1,alpha D rhamnosyltransferase WbpZ Pseudomonas specific,gdpdrhmn[c] + unaga[c]  -> gmp[c] + rhma13unaga[c] ,PP_1802,PP_1802,Cell Envelope Biosynthesis O antigen Biosynthesis,0,0,1000,0
RHMNT2,alpha D rhamnosyltransferase WbpY Pseudomonas specific,2 gdpdrhmn[c] + rhma13unaga[c]  -> 3_rhma13unaga[c] + 2 gmp[c] ,PP_1801,PP_1801,Cell Envelope Biosynthesis O antigen Biosynthesis,0,0,1000,0
RIBabcpp,D ribose transport via ABC system periplasm ,atp[c] + h2o[c] + rib_D[p]  -> adp[c] + h[c] + pi[c] + rib_D[c] ,( PP_2455  and  PP_2454  and  PP_2456  and  PP_2459 ),PP_2454 PP_2455 PP_2456 PP_2459,Transport ABC system,0,0,1000,0
RIBtex,ribose transport via diffusion extracellular to periplasm ,rib_D[e]  <=> rib_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
RMD,GDP 4 dehydro 6 deoxy D mannose reductase,gdpddman[c] + h[c] + nadph[c]  -> gdpdrhmn[c] + nadp[c] ,PP_1800,PP_1800,Alginate biosynthesis,0,0,1000,0
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c]  -> dadp[c] + h2o[c] + trdox[c] ,( ( ( PP_1177  and  PP_1179 )  and  PP_5215 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_0510 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_5069 ) ),PP_0510 PP_1177 PP_1179 PP_5069 PP_5215,Purine Metabolism,0,0,1000,0
RNDR2,ribonucleoside diphosphate reductase GDP ,gdp[c] + trdrd[c]  -> dgdp[c] + h2o[c] + trdox[c] ,( ( ( PP_1177  and  PP_1179 )  and  PP_5215 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_0510 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_5069 ) ),PP_0510 PP_1177 PP_1179 PP_5069 PP_5215,Purine Metabolism,0,0,1000,0
RNDR3,ribonucleoside diphosphate reductase CDP ,cdp[c] + trdrd[c]  -> dcdp[c] + h2o[c] + trdox[c] ,( ( ( PP_1177  and  PP_1179 )  and  PP_5215 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_0510 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_5069 ) ),PP_0510 PP_1177 PP_1179 PP_5069 PP_5215,Pyrimidine Metabolism,0,0,1000,0
RNDR4,ribonucleoside diphosphate reductase UDP ,trdrd[c] + udp[c]  -> dudp[c] + h2o[c] + trdox[c] ,( ( ( PP_1177  and  PP_1179 )  and  PP_5215 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_0510 )  or  ( ( PP_1177  and  PP_1179 )  and  PP_5069 ) ),PP_0510 PP_1177 PP_1179 PP_5069 PP_5215,Pyrimidine Metabolism,0,0,1000,0
RPE,ribulose 5 phosphate 3 epimerase,ru5p_D[c]  <=> xu5p_D[c] ,PP_0415,PP_0415,Pentose Phosphate Pathway,1,-1000,1000,0
RPI,ribose 5 phosphate isomerase,r5p[c]  <=> ru5p_D[c] ,PP_5150,PP_5150,Pentose Phosphate Pathway,1,-1000,1000,0
RZ5PP,alpha ribazole 5 phosphate phosphatase,5prdmbz[c] + h2o[c]  -> pi[c] + rdmbzi[c] ,PP_1680,PP_1680,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
S7PI,sedoheptulose 7 phosphate isomerase,s7p[c]  -> gmhep7p[c] ,PP_1323,PP_1323,Cell Envelope Biosynthesis Biosynthesis of L glycero D manno heptose Hep ,0,0,1000,0
SADH,Succinylarginine dihydrolase,2 h2o[c] + 2 h[c] + sucarg[c]  -> co2[c] + 2 nh4[c] + sucorn[c] ,PP_4477,PP_4477,Arginine and Proline Metabolism,0,0,1000,0
SADT,sulfate adenylyltransferase,atp[c] + h[c] + so4[c]  -> aps[c] + ppi[c] ,( PP_1303  and  PP_1304 ),PP_1303 PP_1304,Sulfur Metabolism,0,0,1000,0
SARCOX,sarcosine oxidase,h2o[c] + o2[c] + sarcs[c]  -> fald[c] + gly[c] + h2o2[c] ,( PP_0323  and  PP_0324  and  PP_0325  and  PP_0326 ),PP_0323 PP_0324 PP_0325 PP_0326,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
SARCOX2,sarcosine oxidase tetrahydrofolate dependent ,o2[c] + sarcs[c] + thf[c]  -> gly[c] + h2o2[c] + mlthf[c] ,( PP_0323  and  PP_0324  and  PP_0325  and  PP_0326 ),PP_0323 PP_0324 PP_0325 PP_0326,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
SBO3rt2pp,antimonite ireversible transport via symport periplasm ,h[p] + sbo3[p]  -> h[c] + sbo3[c] ,,,Transport Inner Membrane,0,0,1000,0
SBO3t2pp,antimonite transporter via proton antiport periplasm ,h[p] + sbo3[c]  -> h[c] + sbo3[p] ,( PP_2717  or  PP_1929 ),PP_1929 PP_2717,Heavy Metal Tolerance,0,0,1000,0
SBO3tex,antimonite transport via diffusion extracellular to periplasm ,sbo3[e]  <=> sbo3[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SCYSDS,SUF Cysteine desulfuration,cys_L[c] + sufse[c]  -> ala_L[c] + sufsesh[c] ,( PP_1529  and  PP_1528 ),PP_1528 PP_1529,Cofactor and Prosthetic Group Biosynthesis Feclusters metabolism,0,0,1000,0
SCYSSL,S sulfo L cysteine sulfite lyase,2 gthrd[c] + scys_L[c]  <=> cys_L[c] + gthox[c] + h[c] + so3[c] ,,,Cysteine Metabolism,1,-1000,1000,0
SDPDS,succinyl diaminopimelate desuccinylase,h2o[c] + sl26da[c]  -> 26dap_LL[c] + succ[c] ,PP_1525,PP_1525,Lysine Biosynthesis,0,0,1000,0
SDPTA,succinyldiaminopimelate transaminase,akg[c] + sl26da[c]  <=> glu_L[c] + sl2a6o[c] ,( PP_1588  or  PP_4481 ),PP_1588 PP_4481,Lysine Biosynthesis,1,-1000,1000,0
SELADT,selenate adenylyltransferase,atp[c] + h[c] + sel[c]  -> adsel[c] + ppi[c] ,( PP_1303  and  PP_1304 ),PP_1303 PP_1304,Unassigned,0,0,1000,0
SELCYSS,selenocysteine synthase,selnp[c] + sertrna_sec_[c]  -> h[c] + pi[c] + sectrna[c] ,PP_0493,PP_0493,tRNA Charging,0,0,1000,0
SELGTHR,selenate glutathione reductase,4 gthrd[c] + 2 h[c] + slnt[c]  -> dgslnt[c] + gthox[c] + 3 h2o[c] ,,,Unassigned,0,0,1000,0
SELGTHR2,selenate glutathione reductase II,dgslnt[c] + h[c] + nadph[c]  -> gslnt[c] + gthrd[c] + nadp[c] ,,,Unassigned,0,0,1000,0
SELGTHR3,selenate glutathione reductase III,gslnt[c] + nadph[c]  -> gthrd[c] + nadp[c] + seln[c] ,,,Unassigned,0,0,1000,0
SELMETAT,selenomethionine adenosyltransferase,atp[c] + h2o[c] + selmeth[c]  -> pi[c] + ppi[c] + seasmet[c] ,PP_4967,PP_4967,Methionine Metabolism,0,0,1000,0
SELNPS,Selenophosphate synthase,atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] ,PP_0823,PP_0823,Unassigned,0,0,1000,0
SELabcpp,selenatenate transport via ABC system periplasm ,atp[c] + h2o[c] + sel[p]  -> adp[c] + h[c] + pi[c] + sel[c] ,( ( PP_0233  and  PP_0232  and  PP_0231 )  or  ( PP_0237  and  PP_0240  and  PP_0239 )  or  ( PP_5168  and  PP_5171  and  PP_5170  and  PP_4305 )  or  ( PP_5168  and  PP_5171  and  PP_5170  and  PP_5169 ) ),PP_0231 PP_0232 PP_0233 PP_0237 PP_0239 PP_0240 PP_4305 PP_5168 PP_5169 PP_5170 PP_5171,Transport ABC system,0,0,1000,0
SELtex,selenate transport via diffusion extracellular to periplasm ,sel[e]  <=> sel[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SERAT,serine O acetyltransferase,accoa[c] + ser_L[c]  <=> acser[c] + coa[c] ,( PP_0840  or  PP_0228 ),PP_0228 PP_0840,Cysteine Metabolism,1,-1000,1000,0
SERD_L,L serine deaminase,ser_L[c]  -> nh4[c] + pyr[c] ,( PP_3144  or  PP_0297  or  PP_0987 ),PP_0297 PP_0987 PP_3144,Glycine Serine and threonine metabolism,0,0,1000,0
SERTRS,Seryl tRNA synthetase,atp[c] + ser_L[c] + trnaser[c]  -> amp[c] + ppi[c] + sertrna[c] ,PP_4000,PP_4000,tRNA Charging,0,0,1000,0
SERTRS2,Seryl tRNA synthetase selenocystein ,atp[c] + ser_L[c] + trnasecys[c]  -> amp[c] + ppi[c] + sertrna_sec_[c] ,PP_4000,PP_4000,tRNA Charging,0,0,1000,0
SERt2rpp,L serine reversible transport via proton symport periplasm ,h[p] + ser_L[p]  <=> h[c] + ser_L[c] ,PP_3589,PP_3589,Transport Inner Membrane,1,-1000,1000,0
SERt4pp,L serine via sodium symport periplasm ,na1[p] + ser_L[p]  -> na1[c] + ser_L[c] ,PP_2443,PP_2443,Transport Inner Membrane,0,0,1000,0
SERtex,L serine transport via diffusion extracellular to periplasm ,ser_L[e]  <=> ser_L[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SFGTHi,S Formylglutathione hydralase,Sfglutth[c] + h2o[c]  -> for[c] + gthrd[c] + h[c] ,PP_1617,PP_1617,Formaldehyde Metabolism,0,0,1000,0
SGDS,Succinylglutamate desuccinylase,h2o[c] + sucglu[c]  -> glu_L[c] + succ[c] ,PP_4475,PP_4475,Arginine and Proline Metabolism,0,0,1000,0
SGSAD,Succinylglutamic semialdehyde dehydrogenase,h2o[c] + nad[c] + sucgsa[c]  -> 2 h[c] + nadh[c] + sucglu[c] ,PP_4478,PP_4478,Arginine and Proline Metabolism,0,0,1000,0
SHCHD2,sirohydrochlorin dehydrogenase NAD ,dscl[c] + nad[c]  -> h[c] + nadh[c] + scl[c] ,PP_3999,PP_3999,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
SHCHF,sirohydrochlorin ferrochelatase,fe2[c] + scl[c]  -> 3 h[c] + sheme[c] ,PP_3999,PP_3999,Cofactor and Prosthetic Group Biosynthesis Porphyrin and Chlorophyll Metabolism,0,0,1000,0
SHEME2abcpp,siroheme transport via ABC system periplasm to cytosol ,atp[c] + h2o[c] + sheme[p]  -> adp[c] + h[c] + pi[c] + sheme[c] ,( PP_4689  and  PP_4687  and  PP_4688  and  PP_4686 ),PP_4686 PP_4687 PP_4688 PP_4689,Transport ABC system,0,0,1000,0
SHEMEtonex,Siroheme ton dependend transport system extracellular to periplasm ,h[p] + sheme[e]  -> h[c] + sheme[p] ,( PP_1006  and  ( PP_5306  and  PP_5307  and  PP_5308 ) ),PP_1006 PP_5306 PP_5307 PP_5308,Transport Outer Membrane,0,0,1000,0
SHK3D,shikimate dehydrogenase,3dhsk[c] + h[c] + nadph[c]  -> nadp[c] + skm[c] ,PP_3768,PP_3768,Phenylalanine Tyrosine Tryptophan Biosynthesis,0,0,1000,0
SHK3Dr,shikimate dehydrogenase,3dhsk[c] + h[c] + nadph[c]  <=> nadp[c] + skm[c] ,( PP_3002  or  PP_0074  or  PP_2406 ),PP_0074 PP_2406 PP_3002,Phenylalanine Tyrosine Tryptophan Biosynthesis,1,-1000,1000,0
SHKK,shikimate kinase,atp[c] + skm[c]  -> adp[c] + h[c] + skm5p[c] ,PP_5079,PP_5079,Phenylalanine Tyrosine Tryptophan Biosynthesis,0,0,1000,0
SHSL1,O succinylhomoserine lyase L cysteine ,cys_L[c] + suchms[c]  -> cyst_L[c] + h[c] + succ[c] ,( PP_0659  or  PP_4594 ),PP_0659 PP_4594,Cysteine Metabolism,0,0,1000,0
SHSL2,O succinylhomoserine lyase H2S ,h2s[c] + suchms[c]  -> h[c] + hcys_L[c] + succ[c] ,PP_2528,PP_2528,Methionine Metabolism,0,0,1000,0
SKMt2pp,shikimate transport in via proton symport periplasm ,h[p] + skm[p]  -> h[c] + skm[c] ,PP_2553,PP_2553,Transport Inner Membrane,0,0,1000,0
SKMtex,shikimate transport via diffusion extracellular to periplasm ,skm[e]  <=> skm[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SO2tex,SO2 transport via diffusion extracellular to periplasm ,so2[e]  <=> so2[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SO2tpp,SO2 transport via diffusion periplasm ,so2[p]  <=> so2[c] ,PP_s0001,PP_s0001,Transport Inner Membrane,1,-1000,1000,0
SO3abcpp,sulfite transport via ABC system periplasm ,atp[c] + h2o[c] + so3[p]  -> adp[c] + h[c] + pi[c] + so3[c] ,( ( PP_5168  and  PP_5170  and  PP_5169  and  PP_4305 )  or  ( PP_5168  and  PP_5171  and  PP_5170  and  PP_5169 ) ),PP_4305 PP_5168 PP_5169 PP_5170 PP_5171,Transport ABC system,0,0,1000,0
SO3tex,sulfite transport via diffusion extracellular to periplasm ,so3[e]  <=> so3[p] ,,,Transport Outer Membrane,1,-1000,1000,0
SO4t2pp,sulfate transport in via proton symport periplasm to cytoplasm ,h[p] + so4[p]  -> h[c] + so4[c] ,( PP_0718  or  PP_1407 ),PP_0718 PP_1407,Transport Inner Membrane,0,0,1000,0
SO4t4pp_1,sulfate transport via sodium symport,na1[p] + so4[p]  -> na1[c] + so4[c] ,PP_3931,PP_3931,Transport Inner Membrane,0,0,1000,0
SO4tex,sulfate transport via diffusion extracellular to periplasm ,so4[e]  <=> so4[p] ,,,Transport Outer Membrane,1,-1000,1000,0
